# Value averages  
# Time            	momentum_x        	momentum_y        	momentum_z        
4.035	-1.0000000000e-04	-4.7884727070e-14	0.0000000000e+00
4.04	-1.0000000000e-04	-4.6508769227e-14	0.0000000000e+00
4.045	-1.0000000000e-04	-4.5160894514e-14	0.0000000000e+00
4.05	-1.0000000000e-04	-4.3840014283e-14	0.0000000000e+00
4.055	-1.0000000000e-04	-4.2549375713e-14	0.0000000000e+00
4.06	-1.0000000000e-04	-4.1289870421e-14	0.0000000000e+00
4.065	-1.0000000000e-04	-4.0062168901e-14	0.0000000000e+00
4.07	-1.0000000000e-04	-3.8867862796e-14	0.0000000000e+00
4.075	-1.0000000000e-04	-3.7706823488e-14	0.0000000000e+00
4.08	-1.0000000000e-04	-3.6580257679e-14	0.0000000000e+00
4.085	-1.0000000000e-04	-3.5488141984e-14	0.0000000000e+00
4.09	-1.0000000000e-04	-3.4429507125e-14	0.0000000000e+00
4.095	-1.0000000000e-04	-3.3405372488e-14	0.0000000000e+00
4.1	-1.0000000000e-04	-3.2413635225e-14	0.0000000000e+00
4.105	-1.0000000000e-04	-3.1453980873e-14	0.0000000000e+00
4.11	-1.0000000000e-04	-3.0524720675e-14	0.0000000000e+00
4.115	-1.0000000000e-04	-2.9623895087e-14	0.0000000000e+00
4.12	-1.0000000000e-04	-2.8749835007e-14	0.0000000000e+00
4.125	-1.0000000000e-04	-2.7900397410e-14	0.0000000000e+00
4.13	-1.0000000000e-04	-2.7074027942e-14	0.0000000000e+00
4.135	-1.0000000000e-04	-2.6270152492e-14	0.0000000000e+00
4.14	-1.0000000000e-04	-2.5486551137e-14	0.0000000000e+00
4.145	-1.0000000000e-04	-2.4722659923e-14	0.0000000000e+00
4.15	-1.0000000000e-04	-2.3977034455e-14	0.0000000000e+00
4.155	-1.0000000000e-04	-2.3248695596e-14	0.0000000000e+00
4.16	-1.0000000000e-04	-2.2537694266e-14	0.0000000000e+00
4.165	-1.0000000000e-04	-2.1842775593e-14	0.0000000000e+00
4.17	-1.0000000000e-04	-2.1164155305e-14	0.0000000000e+00
4.175	-1.0000000000e-04	-2.0501798962e-14	0.0000000000e+00
4.18	-1.0000000000e-04	-1.9855932074e-14	0.0000000000e+00
4.185	-1.0000000000e-04	-1.9227544753e-14	0.0000000000e+00
4.19	-1.0000000000e-04	-1.8616156565e-14	0.0000000000e+00
4.195	-1.0000000000e-04	-1.8022133355e-14	0.0000000000e+00
4.2	-1.0000000000e-04	-1.7445320231e-14	0.0000000000e+00
4.205	-1.0000000000e-04	-1.6885527587e-14	0.0000000000e+00
4.21	-1.0000000000e-04	-1.6343031091e-14	0.0000000000e+00
4.215	-1.0000000000e-04	-1.5817326673e-14	0.0000000000e+00
4.22	-1.0000000000e-04	-1.5308459238e-14	0.0000000000e+00
4.225	-1.0000000000e-04	-1.4816141808e-14	0.0000000000e+00
4.23	-1.0000000000e-04	-1.4339741045e-14	0.0000000000e+00
4.235	-1.0000000000e-04	-1.3878990185e-14	0.0000000000e+00
4.24	-1.0000000000e-04	-1.3432876604e-14	0.0000000000e+00
4.245	-1.0000000000e-04	-1.3000657735e-14	0.0000000000e+00
4.25	-1.0000000000e-04	-1.2581493277e-14	0.0000000000e+00
4.255	-1.0000000000e-04	-1.2174497966e-14	0.0000000000e+00
4.26	-1.0000000000e-04	-1.1779558053e-14	0.0000000000e+00
4.265	-1.0000000000e-04	-1.1395690716e-14	0.0000000000e+00
4.27	-1.0000000000e-04	-1.1022450300e-14	0.0000000000e+00
4.275	-1.0000000000e-04	-1.0659265923e-14	0.0000000000e+00
4.28	-1.0000000000e-04	-1.0305498058e-14	0.0000000000e+00
4.285	-1.0000000000e-04	-9.9612731186e-15	0.0000000000e+00
4.29	-1.0000000000e-04	-9.6258209228e-15	0.0000000000e+00
4.295	-1.0000000000e-04	-9.2990511738e-15	0.0000000000e+00
4.3	-1.0000000000e-04	-8.9808389102e-15	0.0000000000e+00
4.305	-1.0000000000e-04	-8.6710637659e-15	0.0000000000e+00
4.31	-1.0000000000e-04	-8.3701979190e-15	0.0000000000e+00
4.315	-1.0000000000e-04	-8.0779136918e-15	0.0000000000e+00
4.32	-1.0000000000e-04	-7.7943263435e-15	0.0000000000e+00
4.325	-1.0000000000e-04	-7.5193801674e-15	0.0000000000e+00
4.33	-1.0000000000e-04	-7.2529091682e-15	0.0000000000e+00
4.335	-1.0000000000e-04	-6.9951031558e-15	0.0000000000e+00
4.34	-1.0000000000e-04	-6.7457353867e-15	0.0000000000e+00
4.345	-1.0000000000e-04	-6.5047818820e-15	0.0000000000e+00
4.35	-1.0000000000e-04	-6.2720882779e-15	0.0000000000e+00
4.355	-1.0000000000e-04	-6.0472866068e-15	0.0000000000e+00
4.36	-1.0000000000e-04	-5.8302917678e-15	0.0000000000e+00
4.365	-1.0000000000e-04	-5.6206371751e-15	0.0000000000e+00
4.37	-1.0000000000e-04	-5.4179610482e-15	0.0000000000e+00
4.375	-1.0000000000e-04	-5.2218714687e-15	0.0000000000e+00
4.38	-1.0000000000e-04	-5.0319024370e-15	0.0000000000e+00
4.385	-1.0000000000e-04	-4.8480086657e-15	0.0000000000e+00
4.39	-1.0000000000e-04	-4.6697156565e-15	0.0000000000e+00
4.395	-1.0000000000e-04	-4.4967585087e-15	0.0000000000e+00
4.4	-1.0000000000e-04	-4.3288287091e-15	0.0000000000e+00
4.405	-1.0000000000e-04	-4.1656172376e-15	0.0000000000e+00
4.41	-1.0000000000e-04	-4.0072438007e-15	0.0000000000e+00
4.415	-1.0000000000e-04	-3.8534723078e-15	0.0000000000e+00
4.42	-1.0000000000e-04	-3.7043053259e-15	0.0000000000e+00
4.425	-1.0000000000e-04	-3.5597253583e-15	0.0000000000e+00
4.43	-1.0000000000e-04	-3.4196733601e-15	0.0000000000e+00
4.435	-1.0000000000e-04	-3.2843459802e-15	0.0000000000e+00
4.44	-1.0000000000e-04	-3.1535696622e-15	0.0000000000e+00
4.445	-1.0000000000e-04	-3.0274389417e-15	0.0000000000e+00
4.45	-1.0000000000e-04	-2.9059003300e-15	0.0000000000e+00
4.455	-1.0000000000e-04	-2.7888147687e-15	0.0000000000e+00
4.46	-1.0000000000e-04	-2.6761978728e-15	0.0000000000e+00
4.465	-1.0000000000e-04	-2.5678151476e-15	0.0000000000e+00
4.47	-1.0000000000e-04	-2.4634735911e-15	0.0000000000e+00
4.475	-1.0000000000e-04	-2.3629462008e-15	0.0000000000e+00
4.48	-1.0000000000e-04	-2.2659344171e-15	0.0000000000e+00
4.485	-1.0000000000e-04	-2.1723873168e-15	0.0000000000e+00
4.49	-1.0000000000e-04	-2.0820068946e-15	0.0000000000e+00
4.495	-1.0000000000e-04	-1.9946276626e-15	0.0000000000e+00
4.5	-1.0000000000e-04	-1.9101220857e-15	0.0000000000e+00
4.505	-1.0000000000e-04	-1.8283660871e-15	0.0000000000e+00
4.51	-1.0000000000e-04	-1.7494827889e-15	0.0000000000e+00
4.515	-1.0000000000e-04	-1.6733461421e-15	0.0000000000e+00
4.52	-1.0000000000e-04	-1.6000406766e-15	0.0000000000e+00
4.525	-1.0000000000e-04	-1.5295583436e-15	0.0000000000e+00
4.53	-1.0000000000e-04	-1.4618416113e-15	0.0000000000e+00
4.535	-1.0000000000e-04	-1.3969675396e-15	0.0000000000e+00
4.54	-1.0000000000e-04	-1.3347660845e-15	0.0000000000e+00
4.545	-1.0000000000e-04	-1.2751667861e-15	0.0000000000e+00
4.55	-1.0000000000e-04	-1.2180065901e-15	0.0000000000e+00
4.555	-1.0000000000e-04	-1.1630854538e-15	0.0000000000e+00
4.56	-1.0000000000e-04	-1.1103919428e-15	0.0000000000e+00
4.565	-1.0000000000e-04	-1.0597370169e-15	0.0000000000e+00
4.57	-1.0000000000e-04	-1.0111022790e-15	0.0000000000e+00
4.575	-1.0000000000e-04	-9.6444407983e-16	0.0000000000e+00
4.58	-1.0000000000e-04	-9.1972158533e-16	0.0000000000e+00
4.585	-1.0000000000e-04	-8.7702887586e-16	0.0000000000e+00
4.59	-1.0000000000e-04	-8.3626571168e-16	0.0000000000e+00
4.595	-1.0000000000e-04	-7.9740868103e-16	0.0000000000e+00
4.6	-1.0000000000e-04	-7.6035055616e-16	0.0000000000e+00
4.605	-1.0000000000e-04	-7.2495441857e-16	0.0000000000e+00
4.61	-1.0000000000e-04	-6.9117685728e-16	0.0000000000e+00
4.615	-1.0000000000e-04	-6.5887741797e-16	0.0000000000e+00
4.62	-1.0000000000e-04	-6.2799320563e-16	0.0000000000e+00
4.625	-1.0000000000e-04	-5.9844151612e-16	0.0000000000e+00
4.63	-1.0000000000e-04	-5.7013762719e-16	0.0000000000e+00
4.635	-1.0000000000e-04	-5.4305207911e-16	0.0000000000e+00
4.64	-1.0000000000e-04	-5.1710400926e-16	0.0000000000e+00
4.645	-1.0000000000e-04	-4.9226090409e-16	0.0000000000e+00
4.65	-1.0000000000e-04	-4.6846114637e-16	0.0000000000e+00
4.655	-1.0000000000e-04	-4.4564679451e-16	0.0000000000e+00
4.66	-1.0000000000e-04	-4.2379596856e-16	0.0000000000e+00
4.665	-1.0000000000e-04	-4.0285555416e-16	0.0000000000e+00
4.67	-1.0000000000e-04	-3.8280024009e-16	0.0000000000e+00
4.675	-1.0000000000e-04	-3.6358394988e-16	0.0000000000e+00
4.68	-1.0000000000e-04	-3.4516182865e-16	0.0000000000e+00
4.685	-1.0000000000e-04	-3.2751649740e-16	0.0000000000e+00
4.69	-1.0000000000e-04	-3.1060845144e-16	0.0000000000e+00
4.695	-1.0000000000e-04	-2.9441826964e-16	0.0000000000e+00
4.7	-1.0000000000e-04	-2.7890739186e-16	0.0000000000e+00
4.705	-1.0000000000e-04	-2.6404100846e-16	0.0000000000e+00
4.71	-1.0000000000e-04	-2.4980355332e-16	0.0000000000e+00
4.715	-1.0000000000e-04	-2.3616511163e-16	0.0000000000e+00
4.72	-1.0000000000e-04	-2.2311200440e-16	0.0000000000e+00
4.725	-1.0000000000e-04	-2.1061115014e-16	0.0000000000e+00
4.73	-1.0000000000e-04	-1.9863690701e-16	0.0000000000e+00
4.735	-1.0000000000e-04	-1.8717411852e-16	0.0000000000e+00
4.74	-1.0000000000e-04	-1.7620278209e-16	0.0000000000e+00
4.745	-1.0000000000e-04	-1.6570917310e-16	0.0000000000e+00
4.75	-1.0000000000e-04	-1.5566825964e-16	0.0000000000e+00
4.755	-1.0000000000e-04	-1.4605732403e-16	0.0000000000e+00
4.76	-1.0000000000e-04	-1.3686458383e-16	0.0000000000e+00
4.765	-1.0000000000e-04	-1.2807457145e-16	0.0000000000e+00
4.77	-1.0000000000e-04	-1.1967558748e-16	0.0000000000e+00
4.775	-1.0000000000e-04	-1.1164734905e-16	0.0000000000e+00
4.78	-1.0000000000e-04	-1.0397104971e-16	0.0000000000e+00
4.785	-1.0000000000e-04	-9.6636197494e-17	0.0000000000e+00
4.79	-1.0000000000e-04	-8.9631564217e-17	0.0000000000e+00
4.795	-1.0000000000e-04	-8.2946911610e-17	0.0000000000e+00
4.8	-1.0000000000e-04	-7.6565988257e-17	0.0000000000e+00
4.805	-1.0000000000e-04	-7.0473088303e-17	0.0000000000e+00
4.81	-1.0000000000e-04	-6.4659014337e-17	0.0000000000e+00
4.815	-1.0000000000e-04	-5.9115507854e-17	0.0000000000e+00
4.82	-1.0000000000e-04	-5.3833718680e-17	0.0000000000e+00
4.825	-1.0000000000e-04	-4.8800263569e-17	0.0000000000e+00
4.83	-1.0000000000e-04	-4.4002328512e-17	0.0000000000e+00
4.835	-1.0000000000e-04	-3.9431801058e-17	0.0000000000e+00
4.84	-1.0000000000e-04	-3.5082435873e-17	0.0000000000e+00
4.845	-1.0000000000e-04	-3.0946612089e-17	0.0000000000e+00
4.85	-1.0000000000e-04	-2.7013326815e-17	0.0000000000e+00
4.855	-1.0000000000e-04	-2.3271915052e-17	0.0000000000e+00
4.86	-1.0000000000e-04	-1.9715444545e-17	0.0000000000e+00
4.865	-1.0000000000e-04	-1.6339045320e-17	0.0000000000e+00
4.87	-1.0000000000e-04	-1.3136100641e-17	0.0000000000e+00
4.875	-1.0000000000e-04	-1.0097591723e-17	0.0000000000e+00
4.88	-1.0000000000e-04	-7.2147293333e-18	0.0000000000e+00
4.885	-1.0000000000e-04	-4.4813705146e-18	0.0000000000e+00
4.89	-1.0000000000e-04	-1.8936609141e-18	0.0000000000e+00
4.895	-1.0000000000e-04	5.5421138097e-19	0.0000000000e+00
4.9	-1.0000000000e-04	2.8698884353e-18	0.0000000000e+00
4.905	-1.0000000000e-04	5.0606494139e-18	0.0000000000e+00
4.91	-1.0000000000e-04	7.1304739091e-18	0.0000000000e+00
4.915	-1.0000000000e-04	9.0840416514e-18	0.0000000000e+00
4.92	-1.0000000000e-04	1.0925297445e-17	0.0000000000e+00
4.925	-1.0000000000e-04	1.2660232930e-17	0.0000000000e+00
4.93	-1.0000000000e-04	1.4294552480e-17	0.0000000000e+00
4.935	-1.0000000000e-04	1.5832524065e-17	0.0000000000e+00
4.94	-1.0000000000e-04	1.7277073512e-17	0.0000000000e+00
4.945	-1.0000000000e-04	1.8632160865e-17	0.0000000000e+00
4.95	-1.0000000000e-04	1.9902356029e-17	0.0000000000e+00
4.955	-1.0000000000e-04	2.1092424478e-17	0.0000000000e+00
4.96	-1.0000000000e-04	2.2205991452e-17	0.0000000000e+00
4.965	-1.0000000000e-04	2.3245350776e-17	0.0000000000e+00
4.97	-1.0000000000e-04	2.4213854609e-17	0.0000000000e+00
4.975	-1.0000000000e-04	2.5115119006e-17	0.0000000000e+00
4.98	-1.0000000000e-04	2.5952992562e-17	0.0000000000e+00
4.985	-1.0000000000e-04	2.6730664089e-17	0.0000000000e+00
4.99	-1.0000000000e-04	2.7449793690e-17	0.0000000000e+00
4.995	-1.0000000000e-04	2.8113180085e-17	0.0000000000e+00
5	-1.0000000000e-04	2.8723770307e-17	0.0000000000e+00
5.005	-1.0000000000e-04	2.9225523870e-17	0.0000000000e+00
5.01	-1.0000000000e-04	2.9681157062e-17	0.0000000000e+00
5.015	-1.0000000000e-04	3.0091469064e-17	0.0000000000e+00
5.02	-1.0000000000e-04	3.0458515633e-17	0.0000000000e+00
5.025	-1.0000000000e-04	3.0786681762e-17	0.0000000000e+00
5.03	-1.0000000000e-04	3.1077799851e-17	0.0000000000e+00
5.035	-1.0000000000e-04	3.1334473999e-17	0.0000000000e+00
5.04	-1.0000000000e-04	3.1556641745e-17	0.0000000000e+00
5.045	-1.0000000000e-04	3.1746931228e-17	0.0000000000e+00
5.05	-1.0000000000e-04	3.1906707619e-17	0.0000000000e+00
5.055	-1.0000000000e-04	3.2038131775e-17	0.0000000000e+00
5.06	-1.0000000000e-04	3.2142847439e-17	0.0000000000e+00
5.065	-1.0000000000e-04	3.2221327329e-17	0.0000000000e+00
5.07	-1.0000000000e-04	3.2275242096e-17	0.0000000000e+00
5.075	-1.0000000000e-04	3.2305932620e-17	0.0000000000e+00
5.08	-1.0000000000e-04	3.2315115766e-17	0.0000000000e+00
5.085	-1.0000000000e-04	3.2304428507e-17	0.0000000000e+00
5.09	-1.0000000000e-04	3.2274572936e-17	0.0000000000e+00
5.095	-1.0000000000e-04	3.2224929712e-17	0.0000000000e+00
5.1	-1.0000000000e-04	3.2157668763e-17	0.0000000000e+00
5.105	-1.0000000000e-04	3.2073309776e-17	0.0000000000e+00
5.11	-1.0000000000e-04	3.1973124183e-17	0.0000000000e+00
5.115	-1.0000000000e-04	3.1857559492e-17	0.0000000000e+00
5.12	-1.0000000000e-04	3.1727490354e-17	0.0000000000e+00
5.125	-1.0000000000e-04	3.1584891637e-17	0.0000000000e+00
5.13	-1.0000000000e-04	3.1430424559e-17	0.0000000000e+00
5.135	-1.0000000000e-04	3.1264989174e-17	0.0000000000e+00
5.14	-1.0000000000e-04	3.1088637363e-17	0.0000000000e+00
5.145	-1.0000000000e-04	3.0902438204e-17	0.0000000000e+00
5.15	-1.0000000000e-04	3.0706978672e-17	0.0000000000e+00
5.155	-1.0000000000e-04	3.0503133769e-17	0.0000000000e+00
5.16	-1.0000000000e-04	3.0291805330e-17	0.0000000000e+00
5.165	-1.0000000000e-04	3.0073122750e-17	0.0000000000e+00
5.17	-1.0000000000e-04	2.9847844070e-17	0.0000000000e+00
5.175	-1.0000000000e-04	2.9616502359e-17	0.0000000000e+00
5.18	-1.0000000000e-04	2.9379604274e-17	0.0000000000e+00
5.185	-1.0000000000e-04	2.9137273150e-17	0.0000000000e+00
5.19	-1.0000000000e-04	2.8889081818e-17	0.0000000000e+00
5.195	-1.0000000000e-04	2.8635885083e-17	0.0000000000e+00
5.2	-1.0000000000e-04	2.8377770333e-17	0.0000000000e+00
5.205	-1.0000000000e-04	2.8115139059e-17	0.0000000000e+00
5.21	-1.0000000000e-04	2.7848642305e-17	0.0000000000e+00
5.215	-1.0000000000e-04	2.7579224344e-17	0.0000000000e+00
5.22	-1.0000000000e-04	2.7306792538e-17	0.0000000000e+00
5.225	-1.0000000000e-04	2.7031853122e-17	0.0000000000e+00
5.23	-1.0000000000e-04	2.6754596748e-17	0.0000000000e+00
5.235	-1.0000000000e-04	2.6475748437e-17	0.0000000000e+00
5.24	-1.0000000000e-04	2.6195192829e-17	0.0000000000e+00
5.245	-1.0000000000e-04	2.5913340826e-17	0.0000000000e+00
5.25	-1.0000000000e-04	2.5630396981e-17	0.0000000000e+00
5.255	-1.0000000000e-04	2.5346589640e-17	0.0000000000e+00
5.26	-1.0000000000e-04	2.5062186035e-17	0.0000000000e+00
5.265	-1.0000000000e-04	2.4776871887e-17	0.0000000000e+00
5.27	-1.0000000000e-04	2.4490968982e-17	0.0000000000e+00
5.275	-1.0000000000e-04	2.4204593544e-17	0.0000000000e+00
5.28	-1.0000000000e-04	2.3918245567e-17	0.0000000000e+00
5.285	-1.0000000000e-04	2.3632305519e-17	0.0000000000e+00
5.29	-1.0000000000e-04	2.3346617795e-17	0.0000000000e+00
5.295	-1.0000000000e-04	2.3061383367e-17	0.0000000000e+00
5.3	-1.0000000000e-04	2.2776629134e-17	0.0000000000e+00
5.305	-1.0000000000e-04	2.2492491395e-17	0.0000000000e+00
5.31	-1.0000000000e-04	2.2209161214e-17	0.0000000000e+00
5.315	-1.0000000000e-04	2.1926462174e-17	0.0000000000e+00
5.32	-1.0000000000e-04	2.1644638846e-17	0.0000000000e+00
5.325	-1.0000000000e-04	2.1363972830e-17	0.0000000000e+00
5.33	-1.0000000000e-04	2.1084475115e-17	0.0000000000e+00
5.335	-1.0000000000e-04	2.0806476572e-17	0.0000000000e+00
5.34	-1.0000000000e-04	2.0529712866e-17	0.0000000000e+00
5.345	-1.0000000000e-04	2.0254217614e-17	0.0000000000e+00
5.35	-1.0000000000e-04	1.9980121565e-17	0.0000000000e+00
5.355	-1.0000000000e-04	1.9707466923e-17	0.0000000000e+00
5.36	-1.0000000000e-04	1.9436143824e-17	0.0000000000e+00
5.365	-1.0000000000e-04	1.9166061004e-17	0.0000000000e+00
5.37	-1.0000000000e-04	1.8897447597e-17	0.0000000000e+00
5.375	-1.0000000000e-04	1.8630376188e-17	0.0000000000e+00
5.38	-1.0000000000e-04	1.8364880649e-17	0.0000000000e+00
5.385	-1.0000000000e-04	1.8101121412e-17	0.0000000000e+00
5.39	-1.0000000000e-04	1.7839133141e-17	0.0000000000e+00
5.395	-1.0000000000e-04	1.7578996381e-17	0.0000000000e+00
5.4	-1.0000000000e-04	1.7320719128e-17	0.0000000000e+00
5.405	-1.0000000000e-04	1.7064257291e-17	0.0000000000e+00
5.41	-1.0000000000e-04	1.6809829971e-17	0.0000000000e+00
5.415	-1.0000000000e-04	1.6557369348e-17	0.0000000000e+00
5.42	-1.0000000000e-04	1.6306904294e-17	0.0000000000e+00
5.425	-1.0000000000e-04	1.6058453734e-17	0.0000000000e+00
5.43	-1.0000000000e-04	1.5811986897e-17	0.0000000000e+00
5.435	-1.0000000000e-04	1.5567582524e-17	0.0000000000e+00
5.44	-1.0000000000e-04	1.5325291465e-17	0.0000000000e+00
5.445	-1.0000000000e-04	1.5085100988e-17	0.0000000000e+00
5.45	-1.0000000000e-04	1.4846999842e-17	0.0000000000e+00
5.455	-1.0000000000e-04	1.4610939557e-17	0.0000000000e+00
5.46	-1.0000000000e-04	1.4377058848e-17	0.0000000000e+00
5.465	-1.0000000000e-04	1.4145360837e-17	0.0000000000e+00
5.47	-1.0000000000e-04	1.3915819076e-17	0.0000000000e+00
5.475	-1.0000000000e-04	1.3688446906e-17	0.0000000000e+00
5.48	-1.0000000000e-04	1.3463185620e-17	0.0000000000e+00
5.485	-1.0000000000e-04	1.3240101083e-17	0.0000000000e+00
5.49	-1.0000000000e-04	1.3019197545e-17	0.0000000000e+00
5.495	-1.0000000000e-04	1.2800499427e-17	0.0000000000e+00
5.5	-1.0000000000e-04	1.2583946482e-17	0.0000000000e+00
5.505	-1.0000000000e-04	1.2369485759e-17	0.0000000000e+00
5.51	-1.0000000000e-04	1.2157206232e-17	0.0000000000e+00
5.515	-1.0000000000e-04	1.1947084276e-17	0.0000000000e+00
5.52	-1.0000000000e-04	1.1739130807e-17	0.0000000000e+00
5.525	-1.0000000000e-04	1.1533297831e-17	0.0000000000e+00
5.53	-1.0000000000e-04	1.1329585112e-17	0.0000000000e+00
5.535	-1.0000000000e-04	1.1128045151e-17	0.0000000000e+00
5.54	-1.0000000000e-04	1.0928593824e-17	0.0000000000e+00
5.545	-1.0000000000e-04	1.0731299422e-17	0.0000000000e+00
5.55	-1.0000000000e-04	1.0536107526e-17	0.0000000000e+00
5.555	-1.0000000000e-04	1.0342991376e-17	0.0000000000e+00
5.56	-1.0000000000e-04	1.0151991599e-17	0.0000000000e+00
5.565	-1.0000000000e-04	9.9630675361e-18	0.0000000000e+00
5.57	-1.0000000000e-04	9.7762444292e-18	0.0000000000e+00
5.575	-1.0000000000e-04	9.5915233614e-18	0.0000000000e+00
5.58	-1.0000000000e-04	9.4087963213e-18	0.0000000000e+00
5.585	-1.0000000000e-04	9.2281590434e-18	0.0000000000e+00
5.59	-1.0000000000e-04	9.0495776829e-18	0.0000000000e+00
5.595	-1.0000000000e-04	8.8730122547e-18	0.0000000000e+00
5.6	-1.0000000000e-04	8.6984542622e-18	0.0000000000e+00
5.605	-1.0000000000e-04	8.5258800391e-18	0.0000000000e+00
5.61	-1.0000000000e-04	8.3553376488e-18	0.0000000000e+00
5.615	-1.0000000000e-04	8.1867633237e-18	0.0000000000e+00
5.62	-1.0000000000e-04	8.0201595787e-18	0.0000000000e+00
5.625	-1.0000000000e-04	7.8555388768e-18	0.0000000000e+00
5.63	-1.0000000000e-04	7.6928266546e-18	0.0000000000e+00
5.635	-1.0000000000e-04	7.5320336511e-18	0.0000000000e+00
5.64	-1.0000000000e-04	7.3731713495e-18	0.0000000000e+00
5.645	-1.0000000000e-04	7.2162377721e-18	0.0000000000e+00
5.65	-1.0000000000e-04	7.0612235537e-18	0.0000000000e+00
5.655	-1.0000000000e-04	6.9080353085e-18	0.0000000000e+00
5.66	-1.0000000000e-04	6.7567436051e-18	0.0000000000e+00
5.665	-1.0000000000e-04	6.6073117773e-18	0.0000000000e+00
5.67	-1.0000000000e-04	6.4597194682e-18	0.0000000000e+00
5.675	-1.0000000000e-04	6.3139501591e-18	0.0000000000e+00
5.68	-1.0000000000e-04	6.1699570141e-18	0.0000000000e+00
5.685	-1.0000000000e-04	6.0278052977e-18	0.0000000000e+00
5.69	-1.0000000000e-04	5.8874189800e-18	0.0000000000e+00
5.695	-1.0000000000e-04	5.7488255281e-18	0.0000000000e+00
5.7	-1.0000000000e-04	5.6119932423e-18	0.0000000000e+00
5.705	-1.0000000000e-04	5.4768527929e-18	0.0000000000e+00
5.71	-1.0000000000e-04	5.3434030174e-18	0.0000000000e+00
5.715	-1.0000000000e-04	5.2116660892e-18	0.0000000000e+00
5.72	-1.0000000000e-04	5.0816374035e-18	0.0000000000e+00
5.725	-1.0000000000e-04	4.9532635578e-18	0.0000000000e+00
5.73	-1.0000000000e-04	4.8265050163e-18	0.0000000000e+00
5.735	-1.0000000000e-04	4.7013990261e-18	0.0000000000e+00
5.74	-1.0000000000e-04	4.5779048262e-18	0.0000000000e+00
5.745	-1.0000000000e-04	4.4560462285e-18	0.0000000000e+00
5.75	-1.0000000000e-04	4.3357117038e-18	0.0000000000e+00
5.755	-1.0000000000e-04	4.2169014398e-18	0.0000000000e+00
5.76	-1.0000000000e-04	4.0996441817e-18	0.0000000000e+00
5.765	-1.0000000000e-04	3.9839285506e-18	0.0000000000e+00
5.77	-1.0000000000e-04	3.8697298457e-18	0.0000000000e+00
5.775	-1.0000000000e-04	3.7570197449e-18	0.0000000000e+00
5.78	-1.0000000000e-04	3.6457449091e-18	0.0000000000e+00
5.785	-1.0000000000e-04	3.5359672697e-18	0.0000000000e+00
5.79	-1.0000000000e-04	3.4276271939e-18	0.0000000000e+00
5.795	-1.0000000000e-04	3.3207062357e-18	0.0000000000e+00
5.8	-1.0000000000e-04	3.2152006343e-18	0.0000000000e+00
5.805	-1.0000000000e-04	3.1110889734e-18	0.0000000000e+00
5.81	-1.0000000000e-04	3.0084239558e-18	0.0000000000e+00
5.815	-1.0000000000e-04	2.9070964991e-18	0.0000000000e+00
5.82	-1.0000000000e-04	2.8071307935e-18	0.0000000000e+00
5.825	-1.0000000000e-04	2.7085217830e-18	0.0000000000e+00
5.83	-1.0000000000e-04	2.6112374650e-18	0.0000000000e+00
5.835	-1.0000000000e-04	2.5152654241e-18	0.0000000000e+00
5.84	-1.0000000000e-04	2.4206266797e-18	0.0000000000e+00
5.845	-1.0000000000e-04	2.3272795898e-18	0.0000000000e+00
5.85	-1.0000000000e-04	2.2352440295e-18	0.0000000000e+00
5.855	-1.0000000000e-04	2.1444379332e-18	0.0000000000e+00
5.86	-1.0000000000e-04	2.0549451105e-18	0.0000000000e+00
5.865	-1.0000000000e-04	1.9666657868e-18	0.0000000000e+00
5.87	-1.0000000000e-04	1.8796334302e-18	0.0000000000e+00
5.875	-1.0000000000e-04	1.7938396127e-18	0.0000000000e+00
5.88	-1.0000000000e-04	1.7092392133e-18	0.0000000000e+00
5.885	-1.0000000000e-04	1.6258307568e-18	0.0000000000e+00
5.89	-1.0000000000e-04	1.5435809121e-18	0.0000000000e+00
5.895	-1.0000000000e-04	1.4625224685e-18	0.0000000000e+00
5.9	-1.0000000000e-04	1.3826321807e-18	0.0000000000e+00
5.905	-1.0000000000e-04	1.3038564486e-18	0.0000000000e+00
5.91	-1.0000000000e-04	1.2261902786e-18	0.0000000000e+00
5.915	-1.0000000000e-04	1.1496606318e-18	0.0000000000e+00
5.92	-1.0000000000e-04	1.0742352556e-18	0.0000000000e+00
5.925	-1.0000000000e-04	9.9990157114e-19	0.0000000000e+00
5.93	-1.0000000000e-04	9.2660299126e-19	0.0000000000e+00
5.935	-1.0000000000e-04	8.5437399056e-19	0.0000000000e+00
5.94	-1.0000000000e-04	7.8315707009e-19	0.0000000000e+00
5.945	-1.0000000000e-04	7.1296648945e-19	0.0000000000e+00
5.95	-1.0000000000e-04	6.4381319543e-19	0.0000000000e+00
5.955	-1.0000000000e-04	5.7559740335e-19	0.0000000000e+00
5.96	-1.0000000000e-04	5.0839388625e-19	0.0000000000e+00
5.965	-1.0000000000e-04	4.4211692486e-19	0.0000000000e+00
5.97	-1.0000000000e-04	3.7677634761e-19	0.0000000000e+00
5.975	-1.0000000000e-04	3.1235100998e-19	0.0000000000e+00
5.98	-1.0000000000e-04	2.4885801644e-19	0.0000000000e+00
5.985	-1.0000000000e-04	1.8627679338e-19	0.0000000000e+00
5.99	-1.0000000000e-04	1.2461266176e-19	0.0000000000e+00
5.995	-1.0000000000e-04	6.3804924814e-20	0.0000000000e+00
6	-1.0000000000e-04	3.8580543379e-21	0.0000000000e+00
